actual_class,predicted_class,confidence,image_path,analysis_group,visual_review,boundary_case,label_review_needed,severity,image_quality,lesion_shape,lesion_distribution,lesion_boundary_visibility,background_difficulty,notes,review_priority,review_instructions
Blight,Blight,0.523387,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (86).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.51825,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (777).JPG,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.517155,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (103).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.506443,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (55).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.463085,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (1134).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.460821,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (1109).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.444155,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (107).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.432648,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (85).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.426697,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (1141).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.407916,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (1108).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.368523,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (1127).jpg,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Blight,Blight,0.366305,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Blight\Corn_Blight (739).JPG,Correct_Blight,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.997425,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (108).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.995682,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (539).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.995125,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (234).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.993393,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (119).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.992981,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (87).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.991305,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (69).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.990973,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (492).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.989889,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (554).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.988754,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (343).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.988439,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (309).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.988132,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (105).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.984462,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (142).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.980976,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (95).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.979156,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (82).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.978797,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (365).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.977409,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (251).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.976823,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (125).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.973251,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (210).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.972122,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (235).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.97078,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (329).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.969474,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (83).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.967268,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (491).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.966195,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (457).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.965402,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (383).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.965361,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (177).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.96215,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (100).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.954505,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (464).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.953763,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (481).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.953606,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (334).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.944366,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (558).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.938685,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (206).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.937189,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (467).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.931532,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (468).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.929385,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (516).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.929192,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (216).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.928107,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (264).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.927268,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (549).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.925257,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (429).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.923682,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (371).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.923155,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (207).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.920751,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (504).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.92,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (313).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.919877,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (52).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.919608,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (253).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.918951,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (200).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.913634,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (340).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.911285,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (302).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.896814,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (423).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.895838,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (432).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.895706,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (411).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.884436,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (396).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.877287,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (541).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.871131,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (295).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.865117,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (362).jpg,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.86112,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (482).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.83875,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (220).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.828905,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (416).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.828463,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (355).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.82362,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (133).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
Gray_Leaf_Spot,Gray_Leaf_Spot,0.821723,C:\Users\Administrator\Downloads\Plant Health Maize Project\corn_pathology_ai-main\dataset_split\test\Gray_Leaf_Spot\Corn_Gray_Spot (270).JPG,Correct_Gray,,,,,,,,,,,REFERENCE,"Manually inspect image. Record whether it is a boundary case, severity, image quality, lesion shape, lesion distribution, lesion-boundary visibility, background difficulty, and notes."
